order_id,event_id,total_tickets_sold,order_revenue
2305494500,82268460,1,0.0
2305628270,82268460,1,0.0
2305660145,82268460,1,0.0
2305741170,82268460,1,135.23
2305743895,82268460,1,135.23
2305929230,82268460,1,174.43
2305995185,82268460,1,135.23
2306051995,82268460,1,174.43
2306130080,82268460,1,48.01
2306181355,82268460,1,0.0
2306696125,82268460,1,38.21
2306827525,82268460,1,0.0
2306929490,82268460,1,135.23
2306934210,82268460,2,0.0
2306987815,82268460,1,0.0
2307007060,82268460,1,0.0
2307128145,82268460,1,135.23
2307190540,82268460,1,0.0
2307395905,82268460,1,0.0
2307449930,82268460,1,0.0
2307579140,82268460,1,0.0
2307585635,82268460,3,405.69
2307652320,82268460,1,0.0
2308348695,82268460,1,38.21
2308615200,82268460,2,270.46
2308651765,82268460,1,179.0
2309090505,82268460,1,0.0
2309318850,82268460,1,135.23
2309702070,82268460,2,270.46
2310479730,82268460,1,0.0
2094491185,82280200,1,0.0
2103570770,82280200,1,0.0
2108557555,82280200,1,0.0
2101752960,82300110,1,20.0
2109386760,82300110,1,20.0
2065995660,82301065,4,0.0
2067358495,82301065,1,0.0
2067538760,82301065,4,0.0
2067557520,82301065,1,0.0
2067612430,82301065,4,0.0
2070885605,82303585,1,0.0
2070911855,82303585,1,0.0
2070946270,82303585,1,0.0
2070980995,82303585,1,0.0
2072837140,82314200,1,78.45
2072044460,82445445,1,0.0
2077907075,82445445,1,0.0
2074199040,82448975,1,0.0
2074201925,82448975,1,0.0
2074205720,82448975,1,0.0
2074212220,82448975,1,0.0
2074213305,82448975,1,0.0
2074216520,82448975,1,0.0
2074217930,82448975,1,0.0
2074222235,82448975,1,0.0
2074224070,82448975,1,0.0
2074225610,82448975,1,0.0
2074233385,82448975,1,0.0
2074234360,82448975,1,0.0
2074244730,82448975,1,0.0
2074267210,82448975,2,0.0
2074286675,82448975,1,0.0
2074306850,82448975,1,0.0
2074347430,82448975,1,0.0
2074359760,82448975,1,0.0
2074364555,82448975,1,0.0
2074374770,82448975,1,0.0
2074381050,82448975,2,0.0
2074477110,82448975,2,0.0
2074488170,82448975,2,0.0
2074512745,82448975,1,0.0
2074529505,82448975,1,0.0
2074579815,82448975,1,0.0
2074684445,82448975,1,0.0
2074710415,82448975,1,0.0
2074750100,82448975,1,0.0
2074789185,82448975,1,0.0
2074804355,82448975,1,0.0
2074805805,82448975,1,0.0
2074810735,82448975,1,0.0
2074817865,82448975,2,0.0
2074822865,82448975,1,0.0
2074892040,82448975,1,0.0
2074895605,82448975,1,0.0
2074948425,82448975,1,0.0
2075006510,82448975,1,0.0
2075260815,82448975,1,0.0
2075269460,82448975,1,0.0
2075905935,82448975,1,0.0
2076258420,82448975,1,0.0
2076264820,82448975,1,0.0
2076267330,82448975,1,0.0
2076268140,82448975,4,0.0
2076274345,82448975,1,0.0
2076277930,82448975,1,0.0
2076290945,82448975,1,0.0
2076311605,82448975,1,0.0
2076319125,82448975,1,0.0
2076324785,82448975,1,0.0
2076408205,82448975,1,0.0
2076409925,82448975,1,0.0
2076429630,82448975,1,0.0
2076452535,82448975,1,0.0
2076460605,82448975,1,0.0
2076465445,82448975,2,0.0
2076467680,82448975,1,0.0
2076479525,82448975,1,0.0
2076597010,82448975,1,0.0
2076858275,82448975,1,0.0
2076868270,82448975,1,0.0
2076883315,82448975,2,0.0
2104105305,82448975,1,0.0
2104148035,82448975,1,0.0
2158708990,82478115,5,0.0
2160066570,82478115,1,0.0
2072943970,82490870,1,18.51
2076448075,82490870,1,18.51
2076883935,82490870,1,18.51
2108528410,82503210,1,0.0
2106352240,82517620,1,0.0
2106353340,82517620,1,0.0
2106363190,82517620,1,0.0
2106390310,82517620,1,0.0
2106391740,82517620,1,0.0
2106602655,82517620,1,0.0
2106632805,82517620,1,0.0
2106778030,82517620,2,0.0
2107768320,82517620,2,0.0
2108538390,82517620,1,0.0
2109291725,82517620,1,0.0
2109428590,82517620,1,0.0
2112208425,82517620,2,0.0
2113477065,82517620,1,0.0
2115572610,82517620,1,0.0
2077319530,82580600,2,17.02
2079088430,82580600,1,8.51
2080748660,82580600,2,17.3
2082015850,82580600,1,8.64
2082038365,82580600,2,17.3
2082462865,82580600,2,17.3
2082492445,82580600,2,17.3
2083364930,82580600,1,8.64
2119900155,82612620,4,0.0
2120155685,82612620,2,0.0
2120812885,82612620,2,0.0
2121384295,82612620,2,0.0
2121385825,82612620,2,0.0
2121707645,82612620,2,0.0
2121724280,82612620,1,0.0
2121744245,82612620,2,0.0
2121827985,82612620,3,0.0
2122014795,82612620,4,0.0
2122252735,82612620,3,0.0
2122309950,82612620,1,0.0
2623763605,82612620,5,0.0
2080622600,82653420,4,0.0
2077079880,82667410,1,0.0
2079119775,82667410,1,0.0
2079402415,82667410,1,0.0
2079475210,82667410,2,0.0
2106618965,82678325,1,0.0
2107417400,82678325,1,0.0
2074308675,82681390,4,0.0
2074372305,82681390,1,0.0
2074482075,82681390,1,0.0
2074545110,82681390,2,0.0
2074646405,82681390,1,0.0
2074749505,82681390,3,0.0
2079382890,82681390,1,0.0
2084431405,82681390,4,0.0
2084997295,82681390,4,0.0
2092125290,82681390,4,0.0
2092336115,82681390,1,0.0
2093015820,82681390,2,0.0
2094922735,82681390,1,0.0
2078010875,82684420,1,0.0
2078125395,82684420,1,0.0
2117411275,82729130,1,0.0
2177950850,82729130,2,0.0
2178447320,82729130,2,0.0
2180090830,82729130,2,0.0
2186000430,82729130,1,0.0
2186598860,82729130,1,0.0
2186733750,82729130,1,0.0
2077760365,82760295,2,20.0
2078923050,82760295,9,90.0
2085542150,82760295,1,10.0
2088367995,82760295,10,100.0
2088371680,82760295,1,10.0
2084518145,82784395,1,0.0
2086374115,82784395,1,0.0
2098347635,82784395,1,0.0
2090383350,82792640,1,0.0
2090481735,82792640,1,0.0
2094781095,82792640,1,0.0
2081674355,82815400,1,0.0
2081795315,82815400,2,0.0
2081824490,82815400,2,0.0
2081859855,82815400,2,0.0
2082093895,82815400,1,0.0
2082319860,82815400,2,0.0
2083360695,82815400,1,0.0
2087485875,82815400,2,0.0
2092405085,82815400,2,0.0
2092926860,82815400,1,0.0
2093194195,82815400,1,0.0
2102912360,82815400,2,0.0
2112893935,82815400,1,0.0
2113530015,82815400,2,0.0
2123872060,82815400,2,0.0
2131785515,82815400,1,0.0
2131802555,82815400,1,0.0
2137144170,82815400,1,0.0
2162778700,82815400,1,0.0
2177645480,82815400,1,0.0
2188047360,82815400,1,0.0
2193900355,82815400,2,0.0
2194391570,82815400,2,0.0
2201400665,82815400,2,0.0
2090423385,82827095,1,0.0
2094206680,82827095,1,0.0
2107397860,82827095,1,0.0
2107538370,82827095,1,0.0
2107974615,82827095,1,0.0
2111571080,82827095,1,0.0
2113254250,82827095,1,0.0
2116271150,82827095,1,0.0
2116892425,82827095,2,0.0
2117092075,82827095,1,0.0
2089355835,82839790,1,0.0
2099760955,82839790,1,0.0
2099847570,82839790,1,0.0
2120600050,82839790,1,0.0
2127100950,82839790,1,0.0
2083730150,82961915,2,20.0
2104844870,82961915,2,20.0
2109514325,82961915,1,10.0
2110595585,82961915,1,10.0
2086425275,83015655,1,0.0
2092749910,83015655,1,0.0
2154053210,83022080,1,0.0
2172703460,83022080,4,0.0
2180427460,83022080,1,0.0
2084384255,83048470,1,3.73
2087321780,83048470,1,3.73
2088748150,83048470,1,13.18
2089109270,83048470,1,13.18
2089124605,83048470,2,16.91
2247175635,83069820,5,75.0
2247199625,83069820,1,15.0
2267920865,83069820,1,0.0
2271584475,83069820,3,45.0
2271815385,83069820,2,0.0
2271818315,83069820,2,0.0
2271822985,83069820,2,0.0
2275038905,83069820,2,0.0
2278850365,83069820,3,0.0
2281348590,83069820,1,15.0
2283324780,83069820,1,15.0
2285641150,83069820,2,30.0
2287132735,83069820,10,0.0
2287290965,83069820,2,0.0
2290654855,83069820,3,45.0
2290759510,83069820,1,0.0
2290761800,83069820,2,0.0
2291219000,83069820,1,15.0
2291249200,83069820,2,30.0
2291335925,83069820,1,15.0
2090986940,83084410,1,0.0
2092616955,83085330,2,0.0
2115297380,83102990,1,12.0
2115395900,83102990,2,24.0
2116334175,83102990,1,12.0
2116454295,83102990,2,24.0
2116831180,83102990,1,12.0
2117450150,83102990,3,51.0
2119051175,83102990,1,17.0
2119185315,83102990,1,17.0
2119743095,83102990,1,17.0
2119836755,83102990,1,17.0
2119868865,83102990,1,17.0
2121282825,83102990,1,17.0
2121868635,83102990,1,17.0
2121890530,83102990,2,34.0
2122338165,83102990,1,22.0
2122432030,83102990,1,22.0
2122632450,83102990,1,17.0
2123006585,83102990,1,22.0
2123030320,83102990,1,22.0
2123058645,83102990,1,22.0
2123136685,83102990,1,27.0
2123160510,83102990,1,22.0
2123168800,83102990,2,44.0
2123172555,83102990,1,22.0
2123206060,83102990,1,27.0
2123235455,83102990,2,44.0
2124414360,83134475,1,0.0
2148852310,83138800,1,540.05
2230890905,83138800,2,1480.1
2247299375,83138800,1,550.0
2098848545,83141465,1,0.0
2120147975,83141465,1,0.0
2124190190,83141465,1,0.0
2089492415,83175975,1,0.0
2104786805,83175975,1,0.0
2105231980,83175975,1,0.0
2109809610,83175975,1,0.0
2109895825,83175975,1,0.0
2109983040,83175975,1,0.0
2189911900,83204560,1,85.78
2093298555,83214325,1,0.0
2093869690,83214325,1,0.0
2252450395,83221535,2,17.7
2091862950,83222920,1,0.0
2092122895,83222920,1,0.0
2092548635,83222920,1,0.0
2093358620,83222920,1,0.0
2093360620,83222920,1,0.0
2093367845,83222920,1,0.0
2093368115,83222920,1,0.0
2093378745,83222920,1,0.0
2093388920,83222920,1,0.0
2093390255,83222920,1,0.0
2093394090,83222920,1,0.0
2093421180,83222920,1,0.0
2093430010,83222920,1,0.0
2093473415,83222920,1,0.0
2093473905,83222920,1,0.0
2093475465,83222920,1,0.0
2093516060,83222920,1,0.0
2093519920,83222920,1,0.0
2093540400,83222920,1,0.0
2093540985,83222920,1,0.0
2093561175,83222920,1,0.0
2093582800,83222920,1,0.0
2093592800,83222920,1,0.0
2093598385,83222920,1,0.0
2093598915,83222920,1,0.0
2093601920,83222920,1,0.0
2093602565,83222920,1,0.0
2093610525,83222920,1,0.0
2093615470,83222920,1,0.0
2093615655,83222920,1,0.0
2093624360,83222920,1,0.0
2093629990,83222920,1,0.0
2093640450,83222920,1,0.0
2093663765,83222920,1,0.0
2093665780,83222920,1,0.0
2093666950,83222920,1,0.0
2093668895,83222920,1,0.0
2093670935,83222920,1,0.0
2093672095,83222920,1,0.0
2093686400,83222920,1,0.0
2093801610,83222920,1,0.0
2093804705,83222920,1,0.0
2096893965,83222920,1,0.0
2096901775,83222920,1,0.0
2100716040,83222920,1,0.0
2100716420,83222920,1,0.0
2100719570,83222920,1,0.0
2100722040,83222920,1,0.0
2100722710,83222920,1,0.0
2100724960,83222920,1,0.0
2100742665,83222920,1,0.0
2100746620,83222920,1,0.0
2100747390,83222920,1,0.0
2100764655,83222920,1,0.0
2100770250,83222920,1,0.0
2100777830,83222920,1,0.0
2100786360,83222920,1,0.0
2100790800,83222920,1,0.0
2100879670,83222920,1,0.0
2100954425,83222920,1,0.0
2101332260,83222920,1,0.0
2102249050,83222920,1,0.0
2102249635,83222920,1,0.0
2102249800,83222920,1,0.0
2102250620,83222920,1,0.0
2102251190,83222920,1,0.0
2102252005,83222920,1,0.0
2102252355,83222920,1,0.0
2102253025,83222920,1,0.0
2102253115,83222920,1,0.0
2102253830,83222920,1,0.0
2102254885,83222920,1,0.0
2102266550,83222920,1,0.0
2102274630,83222920,1,0.0
2102285265,83222920,1,0.0
2102294760,83222920,1,0.0
2102294765,83222920,1,0.0
2102297845,83222920,1,0.0
2102299755,83222920,1,0.0
2102301075,83222920,1,0.0
2102334150,83222920,1,0.0
2102338400,83222920,1,0.0
2102341690,83222920,1,0.0
2102360000,83222920,1,0.0
2102379465,83222920,1,0.0
2102396810,83222920,1,0.0
2102409570,83222920,1,0.0
2102412825,83222920,1,0.0
2102456435,83222920,1,0.0
2102457820,83222920,1,0.0
2102466700,83222920,1,0.0
2102500940,83222920,1,0.0
2102563730,83222920,1,0.0
2102572940,83222920,1,0.0
2102583150,83222920,1,0.0
2102587035,83222920,1,0.0
2102587045,83222920,1,0.0
2102587125,83222920,1,0.0
2102587300,83222920,1,0.0
2102587305,83222920,1,0.0
2102918360,83222920,1,0.0
2102922510,83222920,1,0.0
2102923380,83222920,1,0.0
2102933655,83222920,1,0.0
2102938990,83222920,1,0.0
2102949815,83222920,1,0.0
2102951480,83222920,1,0.0
2102954485,83222920,1,0.0
2102964590,83222920,1,0.0
2102965825,83222920,1,0.0
2102983430,83222920,1,0.0
2102989545,83222920,1,0.0
2103020350,83222920,1,0.0
2103049355,83222920,1,0.0
2103059425,83222920,1,0.0
2103064500,83222920,1,0.0
2103089615,83222920,1,0.0
2103140715,83222920,1,0.0
2103144225,83222920,1,0.0
2103186405,83222920,1,0.0
2103188300,83222920,1,0.0
2118119150,83222920,1,0.0
2179661995,83243085,1,269.95
2091993505,83250875,1,0.0
2109359860,83250875,2,0.0
2111163245,83250875,1,0.0
2091509535,83254310,4,0.0
2091539430,83254310,2,0.0
2092991445,83254310,2,0.0
2099409280,83254310,1,0.0
2091203860,83279530,1,25.0
2099599070,83279530,1,25.0
2100341240,83279530,1,25.0
2101046930,83279530,1,25.0
2101347430,83279530,1,25.0
2090500650,83280705,2,0.0
2094997135,83280705,1,0.0
2090097460,83281360,1,0.0
2088646095,83299920,1,120.39
2088734930,83299920,2,240.76
2088756570,83299920,2,240.76
2088869880,83299920,3,437.18
2245563420,83299920,2,0.0
2245849910,83299920,1,0.0
2257573430,83299920,1,124.87
2089857350,83312720,4,0.0
2091651275,83312720,1,0.0
2095422710,83312720,2,0.0
2096729215,83312720,1,0.0
2090310400,83326010,1,23.38
2093116340,83326010,1,23.38
2176961405,83326010,2,46.76
2099596675,83362295,1,0.0
2108639355,83362295,2,0.0
2117212560,83362295,1,0.0
2096971195,83384025,1,0.0
2106070390,83384025,1,0.0
2111115320,83384025,1,0.0
2112237270,83384025,2,0.0
2112258940,83384025,1,0.0
2112277875,83384025,3,0.0
2112351010,83384025,1,0.0
2112366175,83384025,3,0.0
2112518965,83384025,2,0.0
2112625475,83384025,1,0.0
2113245855,83384025,1,0.0
2113410280,83384025,1,0.0
2113880200,83384025,1,0.0
2113964520,83384025,1,0.0
2114077315,83384025,1,0.0
2114078145,83384025,2,0.0
2114078185,83384025,1,0.0
2114091650,83384025,1,0.0
2114130155,83384025,1,0.0
2124357850,83412790,1,0.0
2140907305,83472735,1,12.04
2105434175,83477195,1,0.0
2097277435,83496655,1,0.0
2163879210,83536905,1,0.0
2164325485,83536905,1,0.0
2164422035,83536905,1,0.0
2165866370,83536905,1,0.0
2171377395,83536905,1,0.0
2235169190,83536905,1,0.0
2097856430,83539015,2,20.0
2126199960,83539015,1,10.0
2132243165,83539015,1,10.0
2138261625,83539015,1,10.0
2138399385,83539015,1,10.0
2138452330,83539015,1,10.0
2105128160,83576135,1,14.07
2115262580,83576135,10,140.9
2113732695,83581790,1,0.0
2117859145,83581790,1,0.0
2121185805,83581790,1,0.0
2217980020,83582350,1,0.0
2218113555,83582350,1,0.0
2220191955,83582350,1,0.0
2220267740,83582350,1,0.0
2220533335,83582350,1,0.0
2220557055,83582350,1,0.0
2223006065,83582350,1,0.0
2223144620,83582350,1,0.0
2224479170,83582350,1,0.0
2224762000,83582350,1,0.0
2228966245,83582350,1,0.0
2229068035,83582350,1,0.0
2229913280,83582350,1,0.0
2232057990,83582350,1,0.0
2232086000,83582350,1,0.0
2238417425,83582350,1,0.0
2240229380,83582350,1,0.0
2240531660,83582350,1,0.0
2241474415,83582350,1,0.0
2244594380,83582350,1,0.0
2244752725,83582350,1,0.0
2247166220,83582350,1,0.0
2248716855,83582350,1,0.0
2249024050,83582350,1,0.0
2250028520,83582350,1,0.0
2252071245,83582350,1,0.0
2252495740,83582350,1,0.0
2256196960,83582350,1,0.0
2256299965,83582350,1,0.0
2258000345,83582350,1,0.0
2259330585,83582350,1,0.0
2262337035,83582350,1,0.0
2262347190,83582350,1,0.0
2262581505,83582350,1,0.0
2098001965,83606385,3,0.0
2134206615,83606385,3,0.0
2097268815,83673370,1,0.0
2098621405,83673370,1,0.0
2102914180,83692050,1,0.0
2103149325,83692050,1,0.0
2112459175,83692050,1,0.0
2104627285,83696440,1,0.0
2106289200,83696440,1,0.0
2106482230,83696440,1,0.0
2107371980,83696440,1,0.0
2113635665,83696440,1,0.0
2165927325,83696440,1,0.0
2166132980,83696440,1,0.0
2166380575,83696440,1,0.0
2166400540,83696440,1,0.0
2166990660,83696440,1,0.0
2167602620,83696440,1,0.0
2167704350,83696440,1,0.0
2169034775,83696440,1,0.0
2173655545,83696440,1,0.0
2173659500,83696440,1,0.0
2174896090,83696440,1,0.0
2175265525,83696440,1,0.0
2179718885,83696440,1,0.0
2127308975,83727405,1,32.0
2100132320,83742375,1,0.0
2120944980,83742375,1,0.0
2124076690,83742375,1,0.0
2117821205,83763800,1,0.0
2121838930,83765950,1,32.08
2100621440,83771070,1,0.0
2103045565,83771070,1,0.0
2154109805,83771070,1,0.0
2154972655,83771070,1,0.0
2110408895,83854005,1,0.0
2144159240,83899560,4,0.0
2103707155,83915830,1,0.0
2103713055,83915830,1,0.0
2138047160,83915830,5,0.0
2138181485,83915830,3,0.0
2138390095,83915830,4,0.0
2138720940,83915830,2,0.0
2139551160,83915830,3,0.0
2139555690,83915830,2,0.0
2139617670,83915830,4,0.0
2139876185,83915830,1,0.0
2140953930,83915830,3,0.0
2142731070,83915830,3,0.0
2143642420,83915830,3,0.0
2143866310,83915830,4,0.0
2144332490,83915830,3,0.0
2144395890,83915830,4,0.0
2144865460,83915830,4,0.0
2148416500,83915830,4,0.0
2152434740,83915830,2,0.0
2152436475,83915830,1,0.0
2154017535,83915830,7,0.0
2154330530,83915830,2,0.0
2155093795,83915830,4,0.0
2163450260,83915830,2,0.0
2116748725,83928620,2,16.0
2130071330,83928620,2,16.0
2274513280,83940735,4,194.0
2356724015,83940735,6,300.0
2363312750,83940735,2,97.0
2363479595,83940735,1,48.5
2363712915,83940735,3,145.5
2369776655,83940735,2,97.0
2372130850,83940735,1,48.5
2372552065,83940735,7,350.0
2377676235,83940735,4,194.0
2378744185,83940735,2,97.0
2380682650,83940735,14,700.0
2382123010,83940735,22,1100.0
2383405045,83940735,1,50.0
2384247395,83940735,5,250.0
2384741830,83940735,2,0.0
2386854390,83940735,3,150.0
2390760520,83940735,2,100.0
2390948810,83940735,2,100.0
2119950580,83955745,1,72.31
2121099270,83955745,2,144.6
2130872620,83955745,2,142.48
2112256725,84003555,1,0.0
2122407970,84003555,1,0.0
2122411775,84003555,1,0.0
2122412810,84003555,1,0.0
2105030215,84007235,1,0.0
2105068790,84007235,1,0.0
2105255015,84007235,1,0.0
2105619745,84007235,1,0.0
2105774870,84007235,1,0.0
2120454190,84026670,1,0.0
2111052375,84033275,1,0.0
2111052400,84033275,1,0.0
2196689055,84047930,1,0.0
2117920570,84094965,2,0.0
2156190010,84094965,1,0.0
2200185145,84113430,4,100.0
2108067550,84119575,1,0.0
2108343860,84119575,1,0.0
2109342895,84119575,1,0.0
2109360950,84119575,1,0.0
2109361065,84119575,1,0.0
2109362200,84119575,1,0.0
2109377555,84119575,1,0.0
2110099685,84119575,1,0.0
2110673550,84119575,1,0.0
2110711840,84119575,1,0.0
2110740375,84119575,1,0.0
2110767910,84119575,1,0.0
2112068150,84119575,1,0.0
2113762100,84119575,1,0.0
2117106735,84119575,1,0.0
2127684585,84119575,1,0.0
2129153400,84119575,1,0.0
2129241290,84119575,1,0.0
2137561465,84172590,1,0.0
2140439275,84172590,1,0.0
2140595570,84172590,1,0.0
2141470705,84172590,1,0.0
2143719800,84172590,1,0.0
2144941755,84172590,1,0.0
2148832865,84172590,1,0.0
2153265205,84172590,1,0.0
2134550290,84222190,1,0.0
2140638480,84222190,2,0.0
2152543915,84222190,1,0.0
2162369525,84222190,2,0.0
2165607735,84222190,1,0.0
2166638915,84222190,1,0.0
2169401505,84222190,1,0.0
2169555385,84222190,1,0.0
2172763510,84222190,1,0.0
2180434195,84222190,3,0.0
2180832725,84222190,2,0.0
2133787315,84229155,2,0.0
2136803280,84229155,2,0.0
2139275320,84229155,1,0.0
2143784690,84229155,2,0.0
2148924560,84229155,2,0.0
2150783060,84229155,3,0.0
2161809400,84235365,1,0.0
2162410560,84235365,1,0.0
2162603095,84235365,1,0.0
2166316625,84235365,1,0.0
2166332690,84235365,1,0.0
2169242035,84235365,1,0.0
2176932245,84235365,1,0.0
2177656265,84235365,1,0.0
2177658875,84235365,1,0.0
2180197200,84235365,1,0.0
2181071825,84235365,1,0.0
2181240095,84235365,1,0.0
2181424420,84235365,1,0.0
2181536835,84235365,1,0.0
2181563530,84235365,1,0.0
2182154875,84235365,1,0.0
2182848985,84235365,1,0.0
2187346545,84235365,1,0.0
2188266420,84235365,1,0.0
2189691495,84235365,1,0.0
2191035900,84235365,1,0.0
2191115285,84235365,1,0.0
2192149115,84235365,1,0.0
2192298550,84235365,1,0.0
2192771765,84235365,1,0.0
2193288190,84235365,1,0.0
2194070165,84235365,1,0.0
2194437860,84235365,1,0.0
2195140290,84235365,1,0.0
2199959470,84235365,1,0.0
2200668915,84235365,1,0.0
2201207345,84235365,1,0.0
2201238285,84235365,1,0.0
2201251285,84235365,1,0.0
2201335885,84235365,1,0.0
2201433785,84235365,1,0.0
2201664920,84235365,1,0.0
2201837490,84235365,1,0.0
2202429945,84235365,1,0.0
2202626175,84235365,1,0.0
2202651975,84235365,1,0.0
2202703160,84235365,1,0.0
2203162510,84235365,1,0.0
2203428635,84235365,1,0.0
2203883205,84235365,1,0.0
2204410765,84235365,1,0.0
2205253215,84235365,1,0.0
2205379375,84235365,1,0.0
2207277360,84235365,1,0.0
2208273625,84235365,1,0.0
2209219915,84235365,1,0.0
2209265565,84235365,1,0.0
2209908200,84235365,1,0.0
2210968790,84235365,1,0.0
2211250725,84235365,1,0.0
2212396715,84235365,1,0.0
2212416895,84235365,1,0.0
2212582080,84235365,1,0.0
2212632770,84235365,1,0.0
2212655260,84235365,1,0.0
2212714275,84235365,1,0.0
2212867665,84235365,1,0.0
2212877035,84235365,1,0.0
2212900520,84235365,1,0.0
2212901810,84235365,1,0.0
2212906675,84235365,1,0.0
2212971495,84235365,1,0.0
2213138670,84235365,1,0.0
2213635190,84235365,1,0.0
2213641680,84235365,1,0.0
2213687970,84235365,1,0.0
2213854295,84235365,1,0.0
2214175760,84235365,1,0.0
2214311960,84235365,1,0.0
2214515800,84235365,1,0.0
2109718285,84253265,1,0.0
2203146015,84253265,1,0.0
2205975520,84253265,1,0.0
2214834245,84253265,1,0.0
2227258255,84253265,1,0.0
2239291375,84253265,1,0.0
2241398365,84253265,1,0.0
2246096850,84253265,1,0.0
2270910405,84253265,1,0.0
2271514500,84253265,1,0.0
2272317115,84253265,1,0.0
2273782720,84253265,1,0.0
2274437915,84253265,1,0.0
2276466025,84253265,1,0.0
2282191170,84253265,1,0.0
2294948755,84253265,1,0.0
2295037165,84253265,1,0.0
2361485435,84253265,1,0.0
2367160805,84253265,1,0.0
2368804110,84253265,1,0.0
2426836645,84253265,1,0.0
2438329880,84253265,1,0.0
2478594195,84253265,1,0.0
2486590470,84253265,1,0.0
2498488250,84253265,1,0.0
2561900795,84253265,1,0.0
2586602055,84253265,1,0.0
2630809845,84253265,1,0.0
2719254045,84253265,1,0.0
2765145625,84253265,1,0.0
2869453025,84253265,1,0.0
2117815035,84257125,1,0.0
2188565180,84257125,1,0.0
2260790115,84257125,1,0.0
2260949490,84257125,1,0.0
2266627935,84257125,1,0.0
2285034730,84257125,1,0.0
2296607775,84257125,1,0.0
2124395605,84258740,1,0.0
2130205185,84258740,1,0.0
2130621125,84258740,1,0.0
2130654990,84258740,1,0.0
2130735645,84258740,1,0.0
2130807635,84258740,1,0.0
2133714925,84258740,1,0.0
2134277670,84258740,1,0.0
2110838385,84272710,1,0.0
2113877735,84272710,2,0.0
2122723990,84272710,1,0.0
2123118670,84272710,1,0.0
2112442765,84296090,1,0.0
2132257695,84320525,17,0.0
2204395810,84345710,1,0.0
2206912135,84345710,1,0.0
2122713125,84370530,2,0.0
2131116280,84377430,1,0.0
2134627710,84377430,1,0.0
2121142335,84389425,1,0.0
2121149125,84389425,3,0.0
2133292245,84389425,2,0.0
2137638075,84389425,1,0.0
2139116005,84389425,1,0.0
2144709920,84389425,2,0.0
2152341810,84389425,3,0.0
2164235650,84389425,2,0.0
2173305910,84389425,1,0.0
2308479130,84406715,1,0.0
2318628735,84406715,1,0.0
2318648710,84406715,2,0.0
2324765315,84406715,2,0.0
2331026730,84406715,1,0.0
2331254575,84406715,1,0.0
2332094470,84406715,1,0.0
2333990405,84406715,1,0.0
2335213475,84406715,1,0.0
2339512655,84406715,1,0.0
2340507420,84406715,1,0.0
2343222970,84406715,1,0.0
2118078245,84515705,2,0.0
2118241105,84515705,1,0.0
2119461610,84515705,1,0.0
2121173510,84515705,1,0.0
2122855345,84515705,1,0.0
2126732735,84515705,1,0.0
2126356715,84532685,1,15.0
2135742845,84532685,1,15.0
2138353475,84532685,1,15.0
2141200165,84532685,1,30.0
2141201350,84532685,1,30.0
2141226975,84532685,1,30.0
2141260455,84532685,1,30.0
2140861225,84535900,1,0.0
2121101540,84545570,1,0.0
2121103440,84545570,2,0.0
2121130750,84545570,1,0.0
2121149065,84545570,1,0.0
2121350930,84545570,1,0.0
2122675050,84545570,1,0.0
2125910370,84545570,1,0.0
2127432340,84545570,1,0.0
2136053780,84545570,1,0.0
2136066205,84545570,1,0.0
2136105170,84545570,1,0.0
2136686790,84545570,1,0.0
2136691755,84545570,1,0.0
2145682815,84545570,1,0.0
2146232040,84545570,1,0.0
2117030155,84550910,3,0.0
2120282310,84550910,2,0.0
2122053650,84550910,1,0.0
2150091080,84561480,1,0.0
2119696765,84613370,2,0.0
2121575050,84613370,1,0.0
2121953345,84613370,2,0.0
2124635560,84613370,1,0.0
2127976770,84613370,1,0.0
2224599255,84627585,1,0.0
2224638525,84627585,1,0.0
2224654545,84627585,1,0.0
2224980665,84627585,1,0.0
2225191035,84627585,1,0.0
2225195155,84627585,1,0.0
2226439230,84627585,1,199.0
2227158395,84627585,1,199.0
2229176295,84627585,1,0.0
2122369400,84633210,2,0.0
2212024660,84633495,3,0.0
2126673070,84645125,1,0.0
2123469370,84655555,1,0.0
2124653365,84656385,1,0.0
2124653375,84656385,1,0.0
2125326965,84656385,1,0.0
2126187420,84656385,1,0.0
2127719380,84656385,1,0.0
2127923060,84656385,1,0.0
2128038450,84656385,1,0.0
2134707410,84669840,1,0.0
2144933025,84669840,1,0.0
2128922470,84790015,1,0.0
2148292115,84790015,1,0.0
2150521305,84790015,2,0.0
2260421775,84826350,2,20.0
2198812025,84836900,2,20.0
2714696115,84851350,1,0.0
2140040355,84858400,1,0.0
2140070645,84858400,1,0.0
2140358000,84858400,1,0.0
2140619475,84858400,1,0.0
2142052590,84858400,1,0.0
2142437475,84858400,1,0.0
2144042640,84858400,1,0.0
2124298960,84873150,1,0.0
2124336885,84873150,1,0.0
2124366270,84873150,1,0.0
2124414795,84873150,1,0.0
2125755600,84873150,1,0.0
2129269710,84873150,1,0.0
2129344305,84873150,2,0.0
2132438305,84873150,1,0.0
2133420320,84873150,1,0.0
2144945815,84891390,1,0.0
2146133010,84891390,1,0.0
2156767865,84891390,1,0.0
2124868705,84904720,1,0.0
2124957535,84904720,1,0.0
2125033505,84904720,1,0.0
2125474310,84904720,1,0.0
2127000025,84904720,1,0.0
2138243790,84904720,1,0.0
2153465590,84904720,1,0.0
2153467030,84904720,1,0.0
